city,country,population,income_capita,unemp,univ,know_int_sec,rd_emp_perc,patent_mil,product_mil
1,1,16216.879597269311,10622374.114242721,2403.913916771686,0,0,467.4277060389389,61496.95125709578,602794.1337517531
7,1,26710.15463079652,11274865.034509318,2416.633038024447,0,0,483.32660760488955,67821.5343000308,664771.2318361404
10,1,14309.011409355267,10054783.32833828,2451.6106214695365,0,0,146.26989440674294,61328.42290049674,602412.5601141707
11,1,260741.985681585,7070877.482440744,2597.8805158762793,0,0,356.13539507728694,21768.77602409916,214113.68716896605
23,1,26392.17659947751,4218614.541509257,2950.8361306403754,0,0,270.28132662115524,26036.04120440022,255307.74112634314
35,1,82356.31011162256,3450061.6398112155,2938.1170093876185,0,0,235.3037431760646,15504.608807114735,152082.5328192543
45,2,28936.000850029526,12346768.978085695,2267.183363304513,0,0,543.7424335555003,68168.13035416858,668173.5967712541
49,2,20668.5720357354,9086540.222971922,2607.4198568158504,0,0,343.4162738245265,57608.07993406429,564687.6464784835
56,2,60415.82595061119,12369345.418309338,2260.8238026781337,0,0,496.0457288576499,76896.62731387529,753684.2489535613
62,2,38157.36375828072,4002707.4582436522,2985.8137140854687,0,0,6.359560626380122,102935.84829858875,1008922.034913014
70,2,56600.08957478312,9577816.281359786,2572.442273370759,0,0,228.9441825496844,57108.85442489344,559809.86347805
90,3,7313.494720337141,17474482.71113598,2111.374127958202,0,0,302.0791297530559,79799.76673981777,782152.8220975518
103,3,13355.07731539826,9815027.89272377,2508.8466671069573,0,0,279.8206675607254,34430.66123122198,337552.758927004
2,1,38157.36375828072,12499716.41115013,2461.149962409108,0,1,333.87693288495643,58749.62106649955,575874.1136202861
3,1,42609.05619674684,13424078.548194477,2174.969734222001,0,1,664.5740854567226,64991.5298212917,637034.0081641835
24,1,45788.8365099369,11248154.879878525,2550.183811178429,0,1,165.34857628588324,65382.64279981406,640862.4636612649
25,1,42927.03422806581,15421298.562909158,2165.4303932824323,0,1,607.3380398193018,70788.26933223716,693824.8845577583
26,1,67093.3646083103,14747503.11454418,2324.419408941934,0,1,321.15781163219606,64533.64145619223,632547.3381422724
31,1,39111.297852237774,10806165.416345099,2636.0378796345585,0,1,372.0342966432371,57957.855768515205,568128.1687773551
34,1,293493.7229074428,13265725.488597626,2445.2510608431585,0,1,441.9894635334187,75551.58024139583,740519.9584569547
38,1,79812.48586107053,14604413.000450635,2206.767537353904,0,1,502.40528948402954,71595.93353178745,701764.795999794
40,2,23530.374317606453,10870714.956702864,2585.1613946235207,0,1,187.60703847821364,61296.62509736485,600851.2879803936
41,2,55328.17744950707,11375982.048468763,2540.64447023886,0,1,346.5960541377167,56978.48343205274,558506.1535496422
42,2,61687.73807588715,12107331.520502476,2400.7341364584972,0,1,422.91078165427825,63500.2128544055,622419.7378447622
63,2,66457.4085456723,10208366.717465378,2601.0602961894697,0,1,251.20264474201477,62466.78425261878,612301.6768881911
64,2,62323.69413852525,14011065.994009368,2238.565340485803,0,1,308.43869037943597,69494.09874476881,681169.3589112619
79,2,34023.64935113366,9873217.872455142,2718.712167777504,0,1,257.56220536839515,58806.857112137004,576452.8336372869
80,2,80130.46389238954,10220449.882655496,2585.1613946235207,0,1,276.6408872475353,55681.13306427116,545478.5936065022
81,3,8267.428814294166,13538550.63946933,2407.0936970848766,0,1,594.6189185665414,82410.36637694681,809343.1235556401
86,3,10175.297002208203,17792142.764423672,1926.9468697931768,0,1,651.8549642039626,94356.80101360193,924791.4073866314
87,3,13673.055346717263,18692020.593056463,1961.9244532382677,0,1,578.7200170005908,91021.21146506548,892096.9062064121
6,1,20032.615973097385,13750641.9863591,2041.4189610680194,1,0,531.0233123027404,70269.96514118717,688759.4945188465
13,1,168846.33463039217,13354759.337366935,2213.1270979802825,1,0,470.6074863521292,72937.8008239536,714897.2886932687
14,1,86490.02451876969,10868489.11048363,2362.5767727002158,1,0,193.96659910459394,43944.56392828662,430764.8390278575
15,1,93485.54120778778,12398917.375222001,2346.6778711342645,1,0,375.2140769564273,55404.49217702364,543071.4999094179
19,1,103024.88214735797,8202243.317873766,2575.6220536839505,1,0,461.0681454125588,50701.59709381551,496999.66295160673
22,1,186653.10438425664,11765187.158803228,2187.6888554747625,1,0,454.70858478617873,71068.08999979787,696565.8551877281
28,1,81720.35404898462,11339096.596835759,2353.0374317606447,1,0,327.51737225857636,68317.5800288885,669642.655275948
33,1,248022.86442882486,10849728.40663581,2362.5767727002158,1,0,416.5512210278983,64174.32628080184,629017.7819946314
36,1,310982.5146299881,13618363.125330398,2057.317862633971,1,0,486.5063879180797,79262.38386688869,776868.02721703
43,2,239755.43561453058,12767135.935489422,2244.9249011121824,1,0,511.9446304235999,68845.423560878,674784.3600423766
44,2,322747.7017887912,11941029.01012264,2276.7227042440836,1,0,391.11297852237743,71001.31461322088,695910.8204432112
46,2,38793.319820918754,10512671.693437668,2384.835234892545,1,0,168.52835659907325,67770.65781501975,664284.7254482228
50,2,378075.8792382982,6045080.353405624,2648.7570008873195,1,0,152.62945503312304,23053.40727062794,226044.2229040549
52,2,244843.08411563482,12224983.392090503,2432.5319395903966,1,0,270.28132662115524,71576.85484990828,701583.548521942
53,2,125283.34433968848,9816617.782880358,2432.5319395903966,1,0,270.28132662115524,41966.74057348247,411403.15670084296
54,2,135458.64134189667,11543238.492942562,2368.9363333265956,1,0,111.29231096165212,56978.48343205274,558493.4344283891
57,2,126873.23449628349,12854261.916070828,2365.756553013405,1,0,397.4725391487574,74063.44305482293,725940.6657209778
58,2,149449.67471993298,7522406.286913726,2709.172826837932,1,0,165.34857628588324,51175.38436048085,501638.962428551
59,2,145633.93834410483,11832280.523411537,2397.5543561453064,1,0,378.3938572696172,72893.283899569,714480.7374722406
67,2,118605.80568198928,10483417.714556314,2451.6106214695365,1,0,461.0681454125588,65869.14918773214,645635.3139113627
69,2,167892.4005364353,11259284.110974688,2311.700287689175,1,0,537.3828729291201,65713.33995238582,644102.6598004051
71,2,163122.73006665017,9324069.812367218,2559.7231521179992,1,0,343.4162738245265,55140.57041102889,540505.417196673
72,2,359633.153421796,9992777.612231085,2515.2062277333384,1,0,225.76440223649453,63309.42603561416,620565.9259221719
74,2,119559.7397759464,3172466.818469725,2995.353055025038,1,0,44.51692438466087,24309.420494338014,238394.48964048532
75,2,450892.84841035074,12857759.674415331,2238.565340485803,1,0,496.0457288576499,76896.62731387529,753684.2489535613
76,2,139274.37771772465,11431946.1819809,2346.6778711342645,1,0,349.775834450907,70537.06668749513,691366.9143756628
78,2,122103.56402649834,11951840.26318749,2254.464242051753,1,0,387.9331982091879,69160.2218118838,678832.2203810674
91,3,132278.86102870665,9503091.443999816,2343.498090821076,1,0,298.8993494398658,29164.94503257922,285932.2053226767
94,3,43880.96832202283,14185635.933203505,2108.1943476450115,1,0,263.9217659947752,57719.37224502598,565768.7717849681
