city,country,population,income_capita,unemp,univ,know_int_sec,rd_emp_perc,patent_mil,product_mil
1,1,499398.4466505171,327115774.6824936,74028.47562113547,0,0,14394.42581522078,1893797.2467100006,18563031.947055917
7,1,822538.6180126166,347209218.06537324,74420.16067733198,0,0,14884.0321354664,2088562.6409037013,20471615.304637328
10,1,440645.6882210444,309636829.0497251,75497.29458187228,0,0,4504.37814625957,1888607.419715398,18551281.395370033
11,1,8029543.652027923,217747514.8660305,80001.67272813183,0,0,10967.181573501555,670368.9736802822,6593626.236011614
23,1,812746.4916077043,129912141.01396893,90870.93303758424,0,0,8323.307444175287,801779.3100342026,7862196.2117679715
35,1,2536160.738872233,106244571.49329625,90479.24798138786,0,0,7246.173539634957,477464.08350351383,4683378.21694136
45,2,891083.5028469999,380218476.1763321,69817.86126702325,0,0,16744.536152399687,2099236.0586850573,20576391.057169896
49,2,636488.2163192866,279819804.14676833,80295.43652027923,0,0,10575.496517305064,1774039.5407779238,17389543.518691253
56,2,1860504.0169332996,380913717.15108067,69622.01873892502,0,0,15275.717191662889,2368029.9284998947,23209689.68997886
62,2,1175055.1685894516,123263287.18503359,91948.06694212464,0,0,195.842528098242,3169907.159798148,31069731.633937743
70,2,1742998.5000743547,294948639.4423574,79218.30261573888,0,0,7050.331011536713,1758665.9023222108,17239332.299639903
90,3,225218.90731297832,538126306.5819446,65019.71932861637,0,0,9302.520084666497,2457432.0425767405,24086378.76701064
103,3,411269.3090063083,302253565.74042207,77259.87733475646,0,0,8617.071236322648,1060291.4471238824,10394929.706398485
2,1,1175055.1685894516,384928488.97709465,75791.05837401967,0,1,10281.732725157704,1809193.2745715594,17734030.525616065
3,1,1312144.938258222,413394200.43617404,66978.14460959875,0,1,20465.54418626628,2001412.7158999848,19617448.118336853
24,1,1410066.2023073428,346386679.44736075,78532.85376739503,0,1,5091.905730554295,2013457.0313780266,19735345.32025201
25,1,1321937.0646631331,474898546.385427,66684.38081745141,0,1,18702.961433382116,2179923.1802615323,21366321.894254163
26,1,2066138.6714364537,454149030.53341806,71580.44401990743,0,1,9890.047668961217,1987312.0538769087,19479281.214763537
31,1,1204431.547804189,332775623.74453264,81176.72789672123,0,1,11456.787893747156,1784810.8798233275,17495494.3263924
34,1,9038132.671733873,408517721.4865283,75301.45205377408,0,1,13611.055702827824,2326609.233807114,22804295.656815514
38,1,2457823.7276329366,449742573.65120786,67957.35725009002,0,1,15471.559719761111,2204795.18133001,21610831.290584818
40,2,724617.3539634956,334763425.40472996,79609.9876719354,0,1,5777.35457889814,1887628.207074907,18503202.054721896
41,2,1703829.9944547052,350323114.2621353,78239.08997524773,0,1,10673.41778135419,1754651.1304962002,17199184.581379768
42,2,1899672.5225529466,372845004.99343306,73930.5543570864,0,1,13023.528118533097,1955487.6430609454,19167401.988767095
63,2,2046554.41862663,314366426.10329825,80099.59399218098,0,1,7735.779859880556,1923663.2322449828,18855816.52656278
64,2,1919256.775362773,431470465.7796419,68936.56989058119,0,1,9498.362612764737,2140069.2257935405,20976595.26333866
79,2,1047757.5253255947,304045524.87252074,83722.6807619985,0,1,7931.622387978809,1810955.8573244445,17751852.195673008
80,2,2467615.854037849,314738526.9066848,79609.9876719354,0,1,8519.149972273528,1714699.2547641573,16798001.162570506
81,3,254595.28652771478,416919365.94194263,74126.3968851846,0,1,18311.276377185626,2537825.400361069,24923703.49589467
86,3,313348.04495718743,547908640.8604517,59340.286013767305,0,1,20073.859130069806,2905715.589393619,28478930.829726104
87,3,421061.43541122036,575620358.5863531,60417.419918307656,0,1,17821.670056940013,2802996.183406088,27472104.392773077
6,1,616903.9635094623,423450714.2540188,62865.45151953567,1,0,16352.85109620321,2163962.0142215253,21210333.320623904
13,1,5199619.121008323,411259516.8799032,68153.19977818822,1,0,14492.347079269914,2246117.954758737,22015246.111107677
14,1,2663458.382136091,334694880.5198956,72755.4991884969,1,0,5973.197106996387,1353271.8691588514,13265393.640734417
15,1,2878885.1630441574,381824384.9067373,72265.89286825128,1,0,11554.70915779628,1706180.1047918848,16723874.765685342
19,1,3172648.9551915205,252587900.61470768,79316.22387978806,1,0,14198.583287122545,1561354.5552632336,15305093.570877617
22,1,5747978.199683404,362308676.9817478,67369.82966579526,1,0,14002.740759024304,2188540.251497855,21450730.023864504
28,1,2516576.486062411,349187227.5991655,72461.73539634953,1,0,10085.890197059465,2103838.3580953656,20621630.681160595
33,1,7637858.595831442,334117145.0620058,72755.4991884969,1,0,12827.685590434861,1976246.951039361,19370588.611669015
36,1,9576699.624004038,419377189.6695755,63355.05783978134,1,0,14981.953399515525,2440883.34895244,23923633.626160998
43,2,7383263.309303722,393163667.28362596,69132.41241867939,1,0,15765.323511908482,2120093.287927518,20779969.365128025
