city,country,population,income_capita,unemp,univ,know_int_sec,rd_emp_perc,patent_mil,product_mil
1,1,24325.319395903978,15933561.17136409,3605.870875157531,0,0,701.1415590584086,92245.42688564371,904191.2006276301
7,1,40065.2319461948,16912297.551763985,3624.9495570366726,0,0,724.9899114073346,101732.30145004626,997156.847754211
10,1,21463.51711403291,15082174.992507428,3677.4159322043065,0,0,219.4048416101145,91992.63435074515,903618.8401712563
11,1,391112.97852237767,10606316.223661121,3896.8207738144206,0,0,534.2030926159307,32653.16403614875,321170.5307534492
23,1,39588.26489921628,6327921.812263888,4426.254195960565,0,0,405.42198993173304,39054.061806600344,382961.6116895149
35,1,123534.4651674339,5175092.459716826,4407.175514081429,0,0,352.95561476409705,23256.91321067211,228123.79922888154
45,2,43404.001275044306,18520153.46712855,3400.775044956771,0,0,815.6136503332508,102252.19553125292,1002260.3951568815
49,2,31002.858053603115,13629810.33445789,3911.129785223777,0,0,515.12441073679,86412.11990109648,847031.4697177255
56,2,90623.73892591683,18554018.127464015,3391.235704017202,0,0,744.0685932864752,115344.94097081298,1130526.3734303424
62,2,57236.045637421106,6004061.187365481,4478.720571128205,0,0,9.539340939570188,154403.7724478832,1513383.0523695217
70,2,84900.13436217471,14366724.422039686,3858.66341005614,0,0,343.41627382452674,85663.2816373402,839714.7952170754
90,3,10970.242080505717,26211724.066703983,3167.061191937304,0,0,453.11869462958407,119699.65010972672,1173229.2331463282
103,3,20032.6159730974,14722541.839085663,3763.2700006604377,0,0,419.73100134108824,51645.99184683299,506329.1383905062
2,1,57236.045637421106,18749574.616725203,3691.7249436136635,0,1,500.8153993274349,88124.43159974937,863811.1704304295
3,1,63913.58429512029,20136117.822291724,3262.454601333003,0,1,996.8611281850843,97487.29473193758,955551.0122462757
24,1,68683.25476490537,16872232.319817796,3825.2757167676455,0,1,248.02286442882496,98073.96419972113,961293.6954918978
25,1,64390.55134209874,23131947.84436375,3248.14558992365,0,1,911.0070597289531,106182.40399835579,1040737.3268366379
26,1,100640.04691246549,22121254.67181628,3486.6291134129024,0,1,481.7367174482943,96800.46218428838,948821.0072134091
31,1,58666.94677835669,16209248.124517655,3954.0568194518396,0,1,558.0514449648559,86936.78365277285,852192.2531660331
34,1,440240.58436116436,19898588.232896447,3667.8765912647395,0,1,662.9841953001284,113327.37036209379,1110779.9376854326
38,1,119718.72879160584,21906619.50067596,3310.1513060308575,0,1,753.6079342260447,107393.90029768122,1052647.1939996916
40,2,35295.5614764097,16306072.435054302,3877.7420919352826,0,1,281.41055771732056,91944.93764604731,901276.9319705908
41,2,82992.26617426064,17063973.072703153,3810.9667053582916,0,1,519.8940812065753,85467.72514807915,837759.2303244637
42,2,92531.60711383077,18160997.28075372,3601.1012046877477,0,1,634.3661724814176,95250.31928160829,933629.6067671437
63,2,99686.1128185085,15312550.076198075,3901.590444284206,0,1,376.80396711302234,93700.17637892821,918452.5153322872
64,2,93485.54120778792,21016598.991014063,3357.848010728706,0,1,462.65803556915415,104241.14811715327,1021754.0383668933
79,2,51035.47402670051,14809826.808682721,4078.0682516662578,0,1,386.34330805259293,88210.28566820554,864679.2504559307
80,2,120195.69583858436,15330674.82398325,3877.7420919352826,0,1,414.9613308713032,83521.69959640678,818217.8904097537
81,3,12401.143221441254,20307825.959204003,3610.6405456273164,0,1,891.9283778498125,123615.54956542027,1214014.6853334608
86,3,15262.94550331231,26688214.14663552,2890.4203046897665,0,1,977.7824463059443,141535.20152040294,1387187.1110799476
87,3,20509.583020075905,28038030.889584705,2942.8866798574027,0,1,868.0800255008866,136531.81719759828,1338145.3593096188
6,1,30048.92395964609,20625962.97953866,3062.1284416020303,1,0,796.5349684541109,105404.94771178081,1033139.2417782702
13,1,253269.50194558836,20032139.00605041,3319.6906469704254,1,0,705.9112295281941,109406.70123593045,1072345.9330399034
14,1,129735.03677815458,16302733.665725451,3543.865159050325,1,0,290.94989865689104,65916.84589242996,646147.2585417866
15,1,140228.31181168175,18598376.06283301,3520.0168067013983,1,0,562.8211154346411,83106.7382655355,814607.2498641273
19,1,154537.32322103702,12303364.976810655,3863.4330805259274,1,0,691.6022181188386,76052.39564072329,745499.4944274104
22,1,279979.6565763851,17647780.73820485,3281.5332832121453,1,0,682.0628771792684,106602.13499969685,1044848.7827815926
28,1,122580.53107347699,17008644.895253647,3529.5561476409684,1,0,491.27605838786474,102476.37004333279,1004463.9829139224
33,1,372034.29664323747,16274592.609953722,3543.865159050325,1,0,624.8268315418477,96261.4894212028,943526.6729919475
