city,country,population,income_capita,unemp,univ,know_int_sec,rd_emp_perc,patent_mil,product_mil
1,1,64018018.4840935,41933057362.345634,9489729.798818564,0,0,1845225.2386591646,242766368.1337978,2379599957.2643313
7,1,105441442.20909518,44508841164.8821,9539940.009394327,0,0,1907988.0018788658,267733395.34259412,2624261760.847363
10,1,56486486.89772953,39692426715.40231,9678018.088477664,0,0,577417.421621236,242101082.84366903,2378093650.9470596
11,1,1029309316.803072,27913111314.329178,10255435.510098897,0,0,1405885.8961212693,85934775.40041256,845238684.8323375
23,1,104186186.94470118,16653471592.715082,11648768.853576226,0,0,1066966.974734892,102780301.0485799,1007857004.3345782
35,1,325111113.4780433,13619519618.674791,11598558.64300048,0,0,928888.8956515532,61206246.69185093,600363487.8543577
45,2,114228229.05985296,48740306661.15427,8949970.035129147,0,0,2146486.5021137227,269101623.5807837,2637692992.1763797
49,2,81591592.18560937,35870174435.322685,10293093.16803072,0,0,1355675.685545509,227414596.25025904,2229170166.3793554
56,2,238498500.23485816,48829429784.926216,8924864.929841269,0,0,1958198.2124546263,303558380.5883988,2975256237.8772116
62,2,150630631.72727877,15801153268.191559,11786846.932659572,0,0,25105.10528787981,406351234.1896229,3982837086.0536227
70,2,223435437.0621304,37809543818.811386,10155015.08894738,0,0,903783.7903636734,225443845.48516026,2209914550.6235523
90,3,28870871.081061777,68982553054.77174,8334894.955576098,0,0,1192492.501174291,315018861.1523158,3087639241.698405
103,3,52720721.10454759,38745964246.04933,9903964.036068581,0,0,1104624.6326667117,135919040.0285813,1332528778.4700835
2,1,150630631.72727877,49344084443.32776,9715675.746409487,0,1,1318018.02761369,231920962.64943364,2273330046.5807366
3,1,168204205.42879477,52993111496.92106,8585946.00845489,0,1,2623483.5025834385,256561623.48948777,2514765844.134276
24,1,180756758.07273462,44403399722.67302,10067147.220439801,0,1,652732.7374848751,258105587.46469235,2529879117.5175815
25,1,169459460.69318867,60877369812.579735,8548288.350523073,0,1,2397537.554992522,279444926.9593902,2738954434.3550444
26,1,264858860.78713208,58217483907.32884,9175915.982720066,0,1,1267807.8170379298,254754055.90876,2497054192.353677
31,1,154396397.5204609,42658594905.16534,10406066.14182617,0,1,1468648.6593409684,228795377.0410924,2242752028.3400993
34,1,1158600609.0356534,52367994375.25292,9652912.983189786,0,1,1744804.8175076467,298248650.820012,2923288669.931302
38,1,315069071.3628915,57652619038.351585,8711471.534894299,0,1,1983303.317742504,282633275.3309509,2770298158.306961
40,2,92888889.5651553,42913411723.83734,10205225.299523147,0,1,740600.6059924545,241975557.3172297,2371930347.598882
41,2,218414416.0045542,44908012338.95941,10029489.562507987,0,1,1368228.2381894493,224929190.82675928,2204768004.039538
42,2,243519521.292434,47795099447.06555,9477177.246174632,0,1,1669489.5016440067,250674476.2994797,2457074312.1827292
63,2,262348350.25834408,40298715008.10468,10267988.062742839,0,1,991651.658871252,246594896.69019943,2417132089.66971
64,2,246030031.8212223,55310312714.992386,8836997.061333694,0,1,1217597.6064621704,274336038.03330666,2688995274.832163
79,2,134312313.29015693,38975675959.4334,10732432.510568622,0,1,1016756.7641591331,232146908.5970246,2275614611.1619344
80,2,316324326.62728554,40346414708.15164,10205225.299523147,0,1,1092072.0800227716,219807749.34803152,2153340195.8573136
81,3,32636636.87424377,53445003392.102936,9502282.351462506,0,1,2347327.3444167613,325324506.87299037,3194976119.356735
86,3,40168168.460607715,70236553063.90132,7606846.902227577,0,1,2573273.29200768,372484447.15627295,3650721648.2002606
87,3,53975976.36894158,73788925462.13635,7744924.981310918,0,1,2284564.58119706,359316819.4327796,3521656301.9152756
6,1,79081081.65682139,54282258653.4537,8058738.797409413,1,0,2096276.2915379638,277398860.8784279,2718958217.993246
13,1,666540545.3932084,52719465849.28317,8736576.640182173,1,0,1857777.7913031064,287930452.5466934,2822140200.726432
14,1,341429431.91516525,42904624936.98659,9326546.614447346,1,0,765705.7112803349,173476277.5392493,1700494306.6745381
15,1,369045047.7318331,48946168524.51483,9263783.851227647,1,0,1481201.211984909,218715677.2680089,2143837913.505854
