city,country,population,income_capita,unemp,univ,know_int_sec,rd_emp_perc,patent_mil,product_mil
1,1,2363.09464323989,1547873.3265112115,350.2940294685013,0,0,68.11272795220857,8961.225568678328,87838.08129679006
7,1,3892.15588298335,1642953.1345098042,352.1474370318269,0,0,70.4294874063654,9882.832479541885,96869.27300098389
10,1,2085.0835087410787,1465165.0139978135,357.2443078309715,0,0,21.314186978242162,8936.66791846427,87782.47906989034
11,1,37994.855048170786,1030355.5996416758,378.5584948092137,0,0,51.89541177311132,3172.107044631429,31200.262921019865
23,1,3845.820693900213,614728.9535659539,429.9905546914936,0,0,39.38491072066484,3793.9252821271016,37202.98666674
35,1,12000.813972531989,502736.80155201565,428.13714712816864,0,0,34.28803992151998,2259.3038196936673,22161.194234681865
45,2,4216.502206565289,1799149.0569090536,330.3698981627532,0,0,79.23317333216099,9933.337835642511,97365.05952417348
49,2,3011.787290403782,1324074.363239669,379.94855048170785,0,0,50.042004209785894,8394.546206191579,82285.27223706714
56,2,8803.685925795673,1802438.8553339555,329.4431943810907,0,0,72.28289496969082,11205.238775974569,109825.51857241018
62,2,5560.22268997621,583267.3601785052,435.08742549063874,0,0,0.9267037816627021,14999.627409992507,147018.31149755185
70,2,8247.663656798053,1395662.2303731127,374.85167968256286,0,0,33.36133613985727,8321.799959331056,81574.49043653187
90,3,1065.7093489121075,2546350.316063689,307.6656555120172,0,0,44.01842962897836,11628.279052303587,113973.90805102325
103,3,1946.077941491675,1430228.281429133,365.58464186593574,0,0,40.77496639315889,5017.174273921868,49187.58332309288
2,1,5560.22268997621,1821436.2828580406,358.63436350346575,0,1,48.65194853729186,8560.889535000038,83915.34418901184
3,1,6208.915337140105,1956132.677522714,316.93269332864395,0,1,96.84054518375235,9470.449296701989,92827.454457262
24,1,6672.267227971456,1639060.9786268214,371.60821644674354,0,1,24.094298323230266,9527.441579274242,93385.33013382302
25,1,6255.250526223236,2247164.0001538857,315.5426376561501,0,1,88.50021114878807,10315.139793687538,101102.91922750999
26,1,9776.724896541507,2148979.734486722,338.71023219771746,0,1,46.79854097396644,9403.726624422261,92173.66493929901
31,1,5699.228257225622,1574655.0658012629,384.11871749918964,0,1,54.212171227268065,8445.51491418303,82786.61898294667
34,1,42767.37952373371,1933057.7533593148,356.3176040493092,0,1,64.40591282555783,11009.240926152897,107907.24174436841
38,1,11630.13245986691,2128128.8993993127,321.5662122369578,0,1,73.20959875135344,10432.831173958702,102259.90889891588
40,2,3428.803992151997,1584061.1091851399,376.70508724588854,0,1,27.337761559049717,8932.03439955596,87554.97329149205
41,2,8062.3229004655095,1657687.7246382413,370.2181607742496,0,1,50.50535610061726,8302.802531806983,81384.51616129102
42,2,8989.026682128204,1764258.6595294522,349.8306775776702,0,1,61.6258014805697,9253.137259902078,90697.88916700114
63,2,9684.054518375238,1487544.9103249698,379.0218467000451,0,1,36.60479937567672,9102.547895381895,89223.50345037575
64,2,9081.697060294488,2041667.4365701822,326.19973114527113,0,1,44.94513341064106,10126.55557411918,99258.77870200122
79,2,4957.865231895456,1438707.621031345,396.16586666080536,0,1,37.531503157339465,8569.229869035007,83999.67423314316
80,2,11676.467648950045,1489305.6475101286,376.70508724588854,0,1,40.311614502327544,8113.754960347786,79486.16346455493
81,3,1204.7149161615137,1972813.345592644,350.7573813593328,0,1,86.64680358546264,12008.690954676124,117936.03006952215
86,3,1482.7260506603243,2592639.169957742,280.79124584379866,0,1,94.98713762042696,13749.504008529517,134758.94716993597
87,3,1992.4131305748097,2723767.755063015,285.88811664294354,0,1,84.33004413130584,13263.447875047419,129994.76302840815
6,1,2919.1169122375113,2003718.9167110943,297.4719139137274,1,0,77.37976576883565,10239.613435482028,100364.79966541562
13,1,24603.985403144732,1946031.6063025908,322.49291601862035,1,0,68.57607984303996,10628.365671889529,104173.55220804931
14,1,12603.17143061275,1583736.762861558,344.2704548876938,1,0,28.26446534071244,6403.523131289267,62770.280650923116
15,1,13622.545590441718,1806748.0279186864,341.9536954335369,1,0,54.675523118099434,8073.443345845462,79135.4060831957
19,1,15012.601262935772,1195216.2023994701,375.3150315733945,1,0,67.18602417054589,7388.1458993058895,72421.90053694019
22,1,27198.755991800313,1714401.996075999,318.78610089196957,1,0,66.2593203888832,10355.914760080694,101502.3285574066
28,1,11908.143594365727,1652312.842704598,342.8803992151997,1,0,47.72524475562916,9955.11537451158,97579.12809773757
33,1,36141.44748484539,1581002.9867056531,344.2704548876938,1,0,60.699097698907025,9351.36786075833,91659.3443404762
36,1,45315.81492330615,1984443.4780525106,299.78867336788426,1,0,70.89283929719676,11549.97258275309,113203.81720846155
43,2,34936.73256868386,1860404.1768769585,327.1264349269337,1,0,74.59965442384751,10032.03178838958,98328.3681052119
44,2,47030.216919382125,1740025.355638973,331.75995383524736,1,0,56.99228257225616,10346.18437037324,101406.87806789538
46,2,5652.8930681424845,1531887.6862775306,347.5139181235131,1,0,24.55765021406161,9875.418849288579,96798.38016168676
50,2,55092.53981984763,880878.2796594814,385.9721250625152,1,0,22.240890759904865,3359.301208527295,32938.75921541906
52,2,35678.09559401404,1781402.6794902112,354.4641964859835,1,0,39.38491072066484,10430.051062613711,102233.49784113845
53,2,18256.06449875524,1430459.9573745471,354.4641964859835,1,0,39.38491072066484,6115.318255192176,59948.93098765099
54,2,19738.790549415564,1682060.0340959704,345.19715866935655,1,0,16.217316179097285,8302.802531806983,81382.66275372767
57,2,18487.74044417091,1873100.0186857374,344.73380677852515,1,0,57.91898635391885,10792.392241243831,105782.77332490662
58,2,21777.538869073516,1096151.5681397268,394.7758109883111,1,0,24.094298323230266,7457.185331039764,73097.93094566313
59,2,21221.51660007588,1724178.7209725406,349.3673256868387,1,0,55.13887500893075,10621.878745417896,104112.85311035038
67,2,17283.02552800939,1527624.8488818815,357.2443078309715,1,0,67.18602417054589,9598.33441857144,94080.82132196082
69,2,24464.979835895345,1640682.710244731,336.8568246343923,1,0,78.3064695504983,9575.630175920704,93857.48571058012
71,2,23769.951999648307,1358686.749484771,372.9982721192376,1,0,50.042004209785894,8034.985138906463,78761.4811072947
72,2,52405.09885302581,1456129.6521266035,366.5113456475987,1,0,32.89798424902595,9225.336146452204,90427.7550146464
74,2,17422.03109525881,462286.1814824391,436.47748116313267,1,0,6.486926471638915,3542.3252054056784,34738.417959408056
75,2,65703.29811988559,1873609.7057656508,326.19973114527113,1,0,72.28289496969082,11205.238775974569,109825.51857241018
76,2,20294.81281841317,1665842.7179168721,341.9536954335369,1,0,50.96870799144865,10278.53499431186,100744.7482158974
78,2,17792.712607923877,1741600.7520678001,328.5164905994278,1,0,56.52893068142488,10077.903625581881,98918.21506224018
91,3,19275.43865858422,1384773.4609385754,341.49034354270583,1,0,43.55507773814699,4249.863542705149,41665.52872733674
94,3,6394.2560934726425,2067105.455376824,307.2023036211858,1,0,38.45820693900215,8410.763522370682,82442.8118799498
95,3,6903.9431733871315,2366986.799122873,303.495488494535,1,0,57.45563446308757,10820.656706584536,106058.46769995122
99,3,7598.971009634156,2279366.956566665,309.98241496617374,1,0,81.08658089548642,9890.709461686018,96942.94595162614
102,3,13807.886346774263,2516325.11353782,256.69694752056853,1,0,105.18087921871674,13863.488573674033,135876.08857873036
110,3,8572.009980379991,3054879.016251099,241.40633512313403,1,0,82.47663656798053,13266.227986392412,130020.71073429454
111,3,2872.7817231543772,2240260.0569804995,303.495488494535,1,0,60.699097698907025,11311.346358974939,110864.81686354487
112,3,8293.998845881188,2100374.1211385154,319.7128046736322,1,0,39.848262611496196,11153.343364201459,109320.46501140397
113,3,18302.399687838355,2239287.018009753,325.2730273636083,1,0,79.69652522299239,12520.231442153941,122713.1880639933
115,3,6069.909769890696,1515021.677451269,366.5113456475987,1,0,31.507928576531874,2967.7688607748037,29144.83393329198
4,1,24094.298323230258,2098057.3616843596,324.80967547277737,1,1,61.16244958973835,10369.3519649148,101634.84719818432
5,1,32434.632358194558,1909380.4717378323,333.6133613985728,1,1,91.28032249377615,10589.444113059693,103792.21360189516
8,1,57455.63446308749,2420967.2944047274,308.59235929367986,1,1,47.72524475562916,12735.226719499691,124822.82922294847
9,1,139561.5895184029,2732247.094665226,304.88554416702914,1,1,104.71752732788536,15393.013165308312,150867.83900657872
12,1,15753.964288265926,2372176.3403001847,298.8619695862213,1,1,86.64680358546264,11707.512225635737,114750.48582005664
16,1,15058.93645201892,1926895.173211258,332.22330572607876,1,1,64.86926471638914,10359.158223316514,101537.07994921895
17,1,6069.909769890696,1945985.2711135074,316.4693414378129,1,1,107.03428678204216,11498.540522870804,112703.39716636368
18,1,12742.176997862152,2054548.6191352948,332.6866576169101,1,1,56.99228257225616,11123.688843188245,109026.6999126168
20,1,14641.919750270694,1898167.3559797115,361.41447484845406,1,1,38.92155882983349,11025.458242331997,108068.48820237767
21,1,21175.18141099274,1914431.0073478934,356.3176040493092,1,1,61.6258014805697,11016.654556406202,107980.91469501049
27,1,18209.72930967209,2154169.2756640343,323.41961980028304,1,1,92.20702627543889,10495.383679220939,102871.99674670411
29,1,20989.8406546602,2354012.946179596,303.495488494535,1,1,93.59708194793288,10864.67513621352,106486.60484707948
30,1,16866.008826261157,1794932.5547024875,352.6107889226581,1,1,47.72524475562916,9955.11537451158,97579.59144962842
32,1,16402.656935429815,1501445.4670499102,387.82553262584065,1,1,24.094298323230266,8508.067419445271,83396.39007128074
37,1,13993.227103106796,1888575.9718395036,341.9536954335369,1,1,70.89283929719676,10530.598422924118,103216.2672015917
39,1,12278.8251070308,1901457.1544046155,338.71023219771746,1,1,105.18087921871674,10295.679014272622,100915.72506361411
47,2,83310.66997147693,2229139.611600546,326.19973114527113,1,1,68.57607984303996,12291.798959974069,120475.19843127791
48,2,202345.77072605107,2574012.4239463233,306.2755998395231,1,1,80.62322900465509,14964.87601818014,146672.6509869917
51,2,22843.248217985605,2189476.689745383,313.68923009282474,1,1,94.5237857295956,11349.80456591395,111244.30206213577
55,2,21823.874058156634,1774313.3955604928,343.80710299686245,1,1,82.47663656798053,10018.13123166465,98194.45940876164
60,2,30720.230362118564,1789604.0079579272,354.4641964859835,1,1,45.408485301472425,10753.470682414,105402.82477442495
61,2,39431.24590974798,1589389.6559297014,365.1212899751046,1,1,75.06300631467893,10031.105084607912,98321.41782684943
65,2,14178.567859439347,1957615.4035733764,344.73380677852515,1,1,43.091725847315644,9148.419732574193,89670.1746731372
66,2,26411.05777738701,1959283.4703803682,335.4667689618978,1,1,48.18859664646053,10290.582143473477,100863.36629995018
68,2,30442.219227619782,2147497.0084360633,312.76252631116216,1,1,65.3326166072205,10591.760872513854,103813.06443698256
73,2,61996.48299323473,1770235.8989211766,354.0008445951523,1,1,62.08915337140103,10689.991473370099,104780.07983314758
77,2,16866.008826261157,1948811.7176475786,331.75995383524736,1,1,83.4033403496432,10106.631442813432,99060.46409272542
82,3,2826.4465340712422,2277559.884192424,320.6395084552951,1,1,54.675523118099434,11455.912148914329,112282.6736494888
83,3,3150.7928576531876,2565440.4139659423,277.0844307171478,1,1,126.0317143061275,12720.862810883913,124677.33672922742
84,3,12232.489917947672,2782937.7915221774,264.57392966470167,1,1,97.76724896541508,13871.36555581816,135952.54164071757
85,3,16448.99212451296,2940292.0936485054,247.89326159477292,1,1,133.4453445594291,14217.489418269173,139341.96072214888
88,3,29144.83393329198,2881492.7387020057,305.81224794869195,1,1,77.37976576883565,17027.718636161324,166888.69398396352
89,3,70753.83372994735,4034590.254224907,231.21259352484415,1,1,134.37204834109178,20722.023261759696,203089.45051083528
92,3,7969.652522299239,2488106.9833861887,294.6918025687394,1,1,101.01071220123453,15744.233898558476,154310.0802035648
93,3,12464.165863363338,3108210.8188857874,287.27817231543753,1,1,89.42691493045078,14256.874328989832,139732.10301422892
96,3,7645.306198717291,2822878.7245118394,250.21002104892975,1,1,102.40076787372867,13866.268685019,135902.9629883986
97,3,3058.122479486918,2804020.302555004,269.6708004638463,1,1,121.39819539781405,15476.416505657962,151681.4849268786
98,3,6440.591282555785,2661400.590557116,305.34889605786026,1,1,64.86926471638914,14927.807866913638,146308.4564007982
100,3,7413.630253301612,2185769.8746187305,355.85425215847783,1,1,39.38491072066484,14784.632132646746,144908.2069867059
101,3,10749.763867287345,2699117.434470784,306.2755998395231,1,1,97.76724896541508,14747.100629489418,144536.59877025918
104,3,3382.468803068862,1622936.3328258905,390.14229207999756,1,1,29.654521013206466,12622.168858136836,123717.73496331573
105,3,3150.7928576531876,2411653.921399015,288.2048760971005,1,1,107.4976386728734,13861.635166110702,135856.16444742467
106,3,4957.865231895456,2884365.520425161,292.83839500541376,1,1,50.50535610061726,12598.074559813602,123474.47522062917
107,3,9220.70262754389,3097739.0661529987,245.57650214061593,1,1,119.08143594365723,14102.11479745218,138210.91875662954
108,3,6023.574580807564,2823527.4171590046,284.03470907961827,1,1,67.64937606137727,13294.492451733131,130348.76387300323
109,3,10657.093489121067,2518317.5266683926,291.9116912237513,1,1,125.10501052446487,14597.901320641717,143074.7235546863
114,3,21684.868490907233,2529113.625724764,313.68923009282474,1,1,67.64937606137727,14795.7525780267,145016.1679772696
