city,country,population,income_capita,unemp,univ,know_int_sec,rd_emp_perc,patent_mil,product_mil
1,1,1147.5789837023542,751686.7358737423,170.11170817234898,0,0,33.07727658906785,4351.799518588929,42656.41088616452
7,1,1890.1300908038786,797859.9138062368,171.01177012035092,0,0,34.202354024070196,4799.3553222328455,47042.1877432905
10,1,1012.569691502077,711521.471444159,173.48694047735586,0,0,10.350712402021243,4339.873697777905,42629.40902772448
11,1,18451.269934037857,500366.93844292685,183.83765287937715,0,0,25.20173454405171,1540.4560240051603,15151.64283266309
23,1,1867.6285421038317,298528.0466035127,208.81437193642836,0,0,19.126316395039243,1842.4268075597797,18066.718466754064
35,1,5827.901113311955,244141.8033955008,207.9143099884267,0,0,16.651146038034167,1097.1755146142507,10762.040712258084
45,2,2047.6409317041987,873712.634474093,160.4360422313291,0,0,38.47764827707893,4823.8820103159005,47282.95431438102
49,2,1462.6006655030008,643004.2556525193,184.51269934037856,0,0,24.30167259604985,4076.60557798736,39959.82528995099
56,2,4275.294253008773,875310.2444317959,159.98601125732827,0,0,35.102415972072045,5441.549522132168,53334.070790797436
62,2,2700.185844005539,283249.49503618135,211.28954229343356,0,0,0.45003097400092335,7284.20134517895,71395.83891683749
70,2,4005.2756686082193,677769.1483940907,182.03752898337342,0,0,16.20111506403324,4041.2781465282874,39614.65153289229
90,3,517.5356201010619,1236572.6088110367,149.4102833683066,0,0,21.376471265043865,5646.988661763587,55348.63444591256
103,3,945.0650454019393,694555.3037243258,177.53721924336415,0,0,19.801362856040626,2436.4676932409984,23886.744038021
2,1,2700.185844005539,884535.8793988146,174.16198693835733,0,1,23.626626135048472,4157.386137820528,40751.42977321862
3,1,3015.2075258061873,949947.8814698487,153.9105931083157,0,1,47.02823678309648,4599.091538802439,45079.37765018547
24,1,3240.2230128066485,795969.7837154332,180.46242057437027,0,1,11.70080532402401,4626.768443703493,45350.29629653406
25,1,3037.709074506231,1091280.1088548386,153.2355466473144,0,1,42.977958017088184,5009.294771604278,49098.15424801374
26,1,4747.826775709741,1043599.3271594407,164.4863209973374,0,1,22.72656418704662,4566.689308674366,44761.88079802784
31,1,2767.6904901056805,764692.6310223687,186.53783872338252,0,1,26.32681197905401,4101.357281557412,40203.29204688549
34,1,20768.929450142616,938742.1102172266,173.03690950335513,0,1,31.27715269306419,5346.367971130968,52402.50667461554
